07-06 21:39:50,0.0,6.564,1.033,92.143,0.255
07-06 21:39:51,9.0,10.101,2.020,87.879,0.0
07-06 21:39:52,9.0,81.818,16.162,2.020,0.0
07-06 21:39:53,10.0,81.0,17.0,2.0,0.0
07-06 21:39:54,11.0,78.0,21.0,1.0,0.0
07-06 21:39:55,10.0,82.0,15.0,3.0,0.0
07-06 21:39:56,0.0,31.313,7.071,61.616,0.0
07-06 21:39:57,1.0,0.0,1.020,98.980,0.0
07-06 21:39:58,2.0,0.0,1.020,98.980,0.0
07-06 21:39:59,0.0,0.0,1.020,98.980,0.0
07-06 21:40:00,2.0,0.0,1.010,98.990,0.0
07-06 21:40:01,1.0,0.0,1.020,98.980,0.0
07-06 21:40:02,2.0,0.0,1.020,98.980,0.0
07-06 21:40:03,1.0,0.0,1.020,98.980,0.0
